0
0.019554929
0.023008291
0.02667731
0.031083019
0.033633077
0.035510508
0.037319066
0.039613282
0.040809396
0.041833128
0.043945638
0.047552901
0.049718766
0.05254159
0.05442915
0.056118723
0.058465362
0.059390257
0.062527956
0.065817903
0.068238467
0.072183909
0.079087618
0.086544855
0.095102985
0.101385973
0.114122095
0.130361663
0.135617646
0.145279912
0.161082565
0.183981926
0.185683069
0.189202641
0.190944211
0.195509121
0.214357396
0.234068691
0.267233873
0.348485052
0.542728266
0.83303608
1.823338229
3.043219887
4.980054763
9.125206135
13.33028395
15.37681976
